timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2020-02-22 06:20:00,9575.01000000,9590.00000000,9570.59000000,9572.30000000,107.28110900,1582352699999,1027907.24251071,1326,60.65257300,581208.19043009,0
2020-02-22 06:25:00,9572.62000000,9586.00000000,9571.86000000,9579.69000000,91.45774300,1582352999999,876212.85108455,1160,54.98693600,526864.91455004,0
2020-02-22 06:30:00,9579.69000000,9600.71000000,9573.66000000,9600.29000000,87.18939800,1582353299999,836152.85702914,1223,50.89555900,488083.03090871,0
2020-02-22 06:35:00,9600.33000000,9609.33000000,9594.09000000,9603.10000000,67.25202400,1582353599999,645605.78810258,1007,30.87538100,296429.60069343,0
2020-02-22 06:40:00,9603.83000000,9608.96000000,9593.25000000,9594.00000000,69.18555800,1582353899999,664251.94707596,880,31.19097600,299418.65667224,0
2020-02-22 06:45:00,9595.00000000,9618.77000000,9594.77000000,9610.69000000,76.68133300,1582354199999,736644.09706581,1136,52.11488900,500608.09997130,0
2020-02-22 06:50:00,9610.69000000,9614.74000000,9600.01000000,9602.31000000,65.60574500,1582354499999,630174.27368107,970,29.23987300,280857.04081081,0
2020-02-22 06:55:00,9601.18000000,9608.00000000,9595.78000000,9600.11000000,61.68167800,1582354799999,592259.08005516,824,33.46931900,321385.71128413,0
2020-02-22 07:00:00,9597.25000000,9597.99000000,9581.82000000,9583.51000000,85.32165900,1582355099999,818037.75510185,1383,37.09304400,355647.26376295,0
2020-02-22 07:05:00,9583.84000000,9605.00000000,9583.66000000,9605.00000000,88.45104500,1582355399999,848447.06324764,959,51.92204500,498071.93252575,0
2020-02-22 07:10:00,9605.00000000,9608.00000000,9594.17000000,9596.32000000,103.91955200,1582355699999,997838.30843738,929,44.89413500,431008.54038747,0
2020-02-22 07:15:00,9596.41000000,9596.41000000,9589.34000000,9590.00000000,48.45886500,1582355999999,464784.88667195,789,19.92308600,191089.93244047,0
2020-02-22 07:20:00,9589.84000000,9612.43000000,9589.72000000,9606.87000000,98.19853000,1582356299999,943140.09840946,1231,60.25042700,578629.60992517,0
2020-02-22 07:25:00,9606.96000000,9615.00000000,9600.14000000,9602.53000000,104.15049500,1582356599999,1000618.10200426,1141,49.03623900,471102.55678962,0
2020-02-22 07:30:00,9602.48000000,9614.82000000,9601.10000000,9612.87000000,52.46381600,1582356899999,504186.72256095,1018,28.75511200,276352.18826842,0
2020-02-22 07:35:00,9612.91000000,9612.92000000,9603.00000000,9607.73000000,63.36532500,1582357199999,608946.15037467,1055,33.71481600,324018.59500353,0
2020-02-22 07:40:00,9607.73000000,9614.28000000,9604.28000000,9604.31000000,40.88481500,1582357499999,392860.57732390,765,21.88960100,210340.67250808,0
2020-02-22 07:45:00,9604.31000000,9605.52000000,9594.54000000,9597.89000000,63.39525500,1582357799999,608637.27869537,804,28.85708100,277054.47106096,0
2020-02-22 07:50:00,9597.89000000,9613.00000000,9596.36000000,9610.48000000,106.76896500,1582358099999,1025440.05972503,804,41.41715600,397749.05081895,0
2020-02-22 07:55:00,9610.43000000,9610.48000000,9590.28000000,9590.90000000,80.87765300,1582358399999,776419.90883644,1045,43.48093100,417415.24958759,0
2020-02-22 08:00:00,9590.26000000,9605.00000000,9589.35000000,9599.99000000,88.34290200,1582358699999,847694.28314784,812,55.44016300,531912.88818985,0
2020-02-22 08:05:00,9600.00000000,9611.66000000,9590.69000000,9611.00000000,113.27796500,1582358999999,1087259.43472729,922,36.29427800,348446.09127419,0
2020-02-22 08:10:00,9611.00000000,9614.90000000,9605.17000000,9605.74000000,57.40543200,1582359299999,551637.68433591,987,30.24903100,290681.52571398,0
2020-02-22 08:15:00,9606.12000000,9610.00000000,9600.00000000,9606.13000000,46.55116300,1582359599999,447105.88144523,660,28.16318900,270506.50303111,0
2020-02-22 08:20:00,9607.02000000,9621.38000000,9606.11000000,9619.50000000,85.37449500,1582359899999,820952.77267409,1016,58.92052000,566555.46144076,0
2020-02-22 08:25:00,9619.55000000,9658.09000000,9616.02000000,9646.63000000,250.99773100,1582360199999,2420655.05377143,2562,144.35350400,1392010.82708573,0
2020-02-22 08:30:00,9646.59000000,9657.27000000,9637.14000000,9640.05000000,102.03887800,1582360499999,984541.23975403,1343,49.11731300,473948.28459708,0
2020-02-22 08:35:00,9639.92000000,9652.90000000,9632.83000000,9638.87000000,81.83771400,1582360799999,789028.44680268,1141,44.81062400,432045.85949840,0
2020-02-22 08:40:00,9639.09000000,9642.76000000,9628.80000000,9641.25000000,64.95841700,1582361099999,625903.86566936,867,36.82651400,354838.25850343,0
2020-02-22 08:45:00,9641.52000000,9647.39000000,9628.35000000,9628.78000000,64.94097600,1582361399999,625926.30448671,867,41.10837100,396244.63509859,0
2020-02-22 08:50:00,9628.78000000,9642.11000000,9625.37000000,9634.16000000,79.72372800,1582361699999,768079.39024061,917,42.50867500,409517.14618768,0
2020-02-22 08:55:00,9634.15000000,9642.00000000,9630.39000000,9642.00000000,106.97738800,1582361999999,1030841.76434749,1163,28.99192900,279369.88981462,0
2020-02-22 09:00:00,9641.88000000,9643.17000000,9622.99000000,9623.34000000,120.49084100,1582362299999,1160878.12355531,1309,63.29147200,609908.43966172,0
2020-02-22 09:05:00,9623.57000000,9634.97000000,9623.13000000,9633.76000000,51.84427300,1582362599999,499310.02703791,829,30.16444800,290517.19293023,0
2020-02-22 09:10:00,9633.69000000,9634.60000000,9615.02000000,9623.09000000,73.53286900,1582362899999,707573.65572936,1032,42.53513100,409312.05218978,0
2020-02-22 09:15:00,9623.08000000,9624.73000000,9610.88000000,9621.54000000,84.52479100,1582363199999,813012.26458598,1227,42.85418400,412214.22888532,0
2020-02-22 09:20:00,9621.77000000,9623.15000000,9602.05000000,9605.35000000,152.94605800,1582363499999,1469780.12166546,1414,111.82591400,1074678.09801495,0
2020-02-22 09:25:00,9605.53000000,9614.97000000,9600.99000000,9611.42000000,102.26303600,1582363799999,982544.49838158,1264,58.07668500,558026.99352051,0
2020-02-22 09:30:00,9612.16000000,9615.00000000,9594.59000000,9602.68000000,138.67141200,1582364099999,1331679.30045366,1321,49.62088700,476692.03129416,0
2020-02-22 09:35:00,9602.67000000,9608.72000000,9578.90000000,9608.37000000,185.65094500,1582364399999,1780653.07679780,1581,116.33587000,1115753.52242949,0
2020-02-22 09:40:00,9608.37000000,9620.00000000,9608.37000000,9618.01000000,68.44790700,1582364699999,658143.99068480,920,34.78527000,334446.22570744,0
2020-02-22 09:45:00,9616.68000000,9624.98000000,9614.32000000,9618.01000000,56.78611800,1582364999999,546300.89663731,859,28.74039700,276504.78678176,0
2020-02-22 09:50:00,9618.00000000,9618.00000000,9606.27000000,9615.68000000,44.31276500,1582365299999,425945.58028105,789,24.87331200,239085.29436152,0
2020-02-22 09:55:00,9614.69000000,9617.65000000,9601.04000000,9616.85000000,62.65283500,1582365599999,602053.99665522,852,29.33286500,281882.74186397,0
2020-02-22 10:00:00,9617.45000000,9622.63000000,9611.37000000,9619.90000000,48.70273000,1582365899999,468367.94181115,907,21.46362100,206434.81491221,0
2020-02-22 10:05:00,9619.90000000,9628.02000000,9612.19000000,9612.50000000,63.79957500,1582366199999,613849.51426093,851,34.47217000,331720.73953433,0
2020-02-22 10:10:00,9612.25000000,9627.79000000,9612.25000000,9625.22000000,106.61092500,1582366499999,1025689.63304090,823,82.22914600,791116.02326579,0
2020-02-22 10:15:00,9625.23000000,9632.21000000,9620.01000000,9631.82000000,70.40131800,1582366799999,677701.49003721,1160,36.65839200,352923.83234310,0
2020-02-22 10:20:00,9631.83000000,9632.21000000,9618.71000000,9625.07000000,49.24130100,1582367099999,473900.14741763,786,29.27108800,281712.25265312,0
2020-02-22 10:25:00,9624.82000000,9632.21000000,9619.52000000,9620.64000000,78.89775000,1582367399999,759579.96156202,1015,29.12876300,280436.58010682,0
2020-02-22 10:30:00,9620.26000000,9631.90000000,9619.03000000,9630.55000000,56.24351400,1582367699999,541324.29171736,881,37.76186200,363471.50332525,0
2020-02-22 10:35:00,9630.57000000,9640.00000000,9628.34000000,9633.01000000,74.74728700,1582367999999,720157.26656998,1027,35.67116100,343671.22979706,0
2020-02-22 10:40:00,9633.61000000,9638.25000000,9627.20000000,9636.34000000,61.54715400,1582368299999,592854.84563992,891,42.04512100,405011.15228331,0
2020-02-22 10:45:00,9636.27000000,9640.00000000,9628.00000000,9630.79000000,80.06778800,1582368599999,771542.57051988,1016,54.04120200,520779.74324996,0
2020-02-22 10:50:00,9631.39000000,9636.58000000,9625.74000000,9628.61000000,54.98460200,1582368899999,529593.24008521,886,34.20490000,329458.02950564,0
2020-02-22 10:55:00,9628.64000000,9632.12000000,9617.36000000,9624.58000000,72.79905200,1582369199999,700711.09016929,961,31.22324600,300568.66841681,0
2020-02-22 11:00:00,9623.53000000,9639.93000000,9622.81000000,9633.50000000,132.49374400,1582369499999,1276062.65564040,1370,97.35663200,937561.51415463,0
2020-02-22 11:05:00,9633.51000000,9637.88000000,9623.66000000,9625.04000000,62.44141800,1582369799999,601400.61999697,1058,30.99059200,298485.54178756,0
2020-02-22 11:10:00,9625.04000000,9634.60000000,9625.01000000,9632.79000000,61.51785500,1582370099999,592303.57169461,827,45.60939400,439138.18676142,0
2020-02-22 11:15:00,9632.71000000,9640.00000000,9627.81000000,9628.53000000,107.52917700,1582370399999,1036283.92306158,1194,84.51683300,814574.25660124,0
2020-02-22 11:20:00,9629.36000000,9632.92000000,9624.95000000,9627.52000000,54.43805000,1582370699999,524177.08852171,814,32.46679600,312628.93182870,0
2020-02-22 11:25:00,9627.51000000,9630.46000000,9617.10000000,9623.19000000,68.51926200,1582370999999,659347.54355946,1108,39.88484800,383811.50970331,0
2020-02-22 11:30:00,9623.20000000,9636.90000000,9621.42000000,9628.91000000,48.38633900,1582371299999,465882.62128492,850,26.35074000,253729.05467402,0
2020-02-22 11:35:00,9629.99000000,9634.15000000,9622.57000000,9624.01000000,50.36437800,1582371599999,484851.64488698,788,24.06590500,231684.11306263,0
2020-02-22 11:40:00,9623.99000000,9632.65000000,9617.29000000,9630.73000000,52.90896900,1582371899999,509247.40689481,1003,26.99697400,259863.99832351,0
2020-02-22 11:45:00,9630.70000000,9636.03000000,9624.63000000,9628.67000000,52.14645900,1582372199999,502221.49926890,918,26.36709200,253956.20945056,0
2020-02-22 11:50:00,9628.68000000,9633.52000000,9624.34000000,9633.52000000,62.30896800,1582372499999,599878.90882262,793,29.43067000,283349.43913271,0
2020-02-22 11:55:00,9633.21000000,9636.63000000,9630.11000000,9634.61000000,102.41085400,1582372799999,986723.41361055,1069,46.05566900,443757.68252895,0
2020-02-22 12:00:00,9633.10000000,9652.59000000,9630.54000000,9651.16000000,227.19804700,1582373099999,2190267.62831345,1597,138.32855300,1333506.12458015,0
2020-02-22 12:05:00,9652.36000000,9652.99000000,9638.14000000,9643.65000000,92.23227200,1582373399999,889667.61208326,1063,44.93210900,433433.54239313,0
2020-02-22 12:10:00,9643.66000000,9659.00000000,9643.65000000,9654.03000000,186.68860200,1582373699999,1802343.40144507,1764,145.80816800,1407759.72093483,0
2020-02-22 12:15:00,9654.14000000,9662.99000000,9652.25000000,9662.09000000,113.93329400,1582373999999,1100390.14171005,1954,58.26116600,562716.47359014,0
2020-02-22 12:20:00,9662.17000000,9670.00000000,9656.00000000,9658.66000000,200.26781900,1582374299999,1935846.60716804,1876,72.71890200,702884.76096737,0
2020-02-22 12:25:00,9658.73000000,9664.99000000,9650.00000000,9650.40000000,111.69323300,1582374599999,1078666.70697163,1296,54.25360000,523949.59650059,0
2020-02-22 12:30:00,9650.50000000,9668.95000000,9650.00000000,9665.15000000,88.31701600,1582374899999,853069.89561385,1168,60.50625500,584495.25437696,0
2020-02-22 12:35:00,9664.47000000,9668.34000000,9649.67000000,9651.61000000,87.99698500,1582375199999,849904.97616808,1280,45.67246700,441140.90379261,0
2020-02-22 12:40:00,9651.35000000,9659.79000000,9648.43000000,9652.45000000,110.54211500,1582375499999,1067050.02923815,1324,66.84973400,645348.04204084,0
2020-02-22 12:45:00,9652.47000000,9663.10000000,9651.37000000,9655.42000000,97.62630500,1582375799999,942811.84579817,1506,46.75025500,451521.25458358,0
2020-02-22 12:50:00,9655.02000000,9658.71000000,9644.04000000,9644.45000000,99.31567000,1582376099999,958349.73784689,1469,64.54665500,622852.16123943,0
2020-02-22 12:55:00,9644.46000000,9653.58000000,9644.45000000,9649.02000000,74.70519900,1582376399999,720801.40966009,1028,46.36274200,447326.80059542,0
2020-02-22 13:00:00,9649.02000000,9649.02000000,9640.23000000,9645.82000000,64.00829200,1582376699999,617306.40732071,973,34.10979300,328937.39536700,0
2020-02-22 13:05:00,9645.66000000,9649.01000000,9635.00000000,9639.57000000,200.17885800,1582376999999,1929735.12221804,1009,43.43202000,418754.24242699,0
2020-02-22 13:10:00,9639.46000000,9646.01000000,9635.00000000,9636.16000000,100.25999100,1582377299999,966652.45809340,1194,68.65578700,661962.58544490,0
2020-02-22 13:15:00,9637.50000000,9649.77000000,9637.39000000,9646.73000000,91.15729100,1582377599999,879151.96060437,1254,68.08635500,656647.18617572,0
2020-02-22 13:20:00,9646.73000000,9653.63000000,9637.42000000,9638.47000000,96.11656100,1582377899999,927433.59072713,1168,55.92556300,539616.77976482,0
2020-02-22 13:25:00,9639.20000000,9649.23000000,9639.09000000,9646.61000000,132.82357200,1582378199999,1281028.55069733,989,83.08732600,801362.58004804,0
2020-02-22 13:30:00,9646.61000000,9657.98000000,9642.99000000,9656.29000000,84.00054700,1582378499999,810689.95505401,1361,62.80528100,606124.25504648,0
2020-02-22 13:35:00,9657.22000000,9665.02000000,9654.26000000,9658.94000000,106.23537500,1582378799999,1026173.11727121,1592,57.84251300,558743.92790643,0
2020-02-22 13:40:00,9658.90000000,9659.49000000,9649.78000000,9658.58000000,87.81443400,1582379099999,847692.20023173,1076,49.75039900,480243.72268563,0
2020-02-22 13:45:00,9658.77000000,9659.84000000,9644.19000000,9654.36000000,78.71583500,1582379399999,759778.73151385,1329,38.98261700,376310.79261108,0
2020-02-22 13:50:00,9654.37000000,9658.63000000,9643.00000000,9643.00000000,90.10485000,1582379699999,869545.40551330,1189,36.76330600,354876.94986718,0
2020-02-22 13:55:00,9643.01000000,9654.77000000,9640.00000000,9653.67000000,72.59814500,1582379999999,700270.22745312,1059,44.53601300,429600.08561509,0
2020-02-22 14:00:00,9653.26000000,9663.68000000,9646.96000000,9647.00000000,202.40024900,1582380299999,1954717.53329853,1604,155.18292900,1498807.86018600,0
2020-02-22 14:05:00,9647.32000000,9653.30000000,9643.63000000,9644.88000000,197.94063900,1582380599999,1909398.44340147,1502,61.94581300,597659.28155551,0
2020-02-22 14:10:00,9644.94000000,9651.80000000,9642.01000000,9644.27000000,60.56129400,1582380899999,584165.38134201,1034,32.85626400,316931.58387546,0
2020-02-22 14:15:00,9644.24000000,9651.58000000,9635.43000000,9635.43000000,62.73315000,1582381199999,604856.98410980,1062,28.86043600,278292.86067458,0
2020-02-22 14:20:00,9635.47000000,9650.00000000,9635.00000000,9647.15000000,112.55732100,1582381499999,1085110.79071371,1372,56.42844600,544047.88133377,0
2020-02-22 14:25:00,9647.10000000,9649.28000000,9637.41000000,9640.36000000,66.82672100,1582381799999,644541.49861952,1017,36.16571800,348800.50496412,0
2020-02-22 14:30:00,9640.36000000,9643.85000000,9637.43000000,9638.18000000,63.71419400,1582382099999,614225.11201392,1010,41.30519100,398196.26215805,0
2020-02-22 14:35:00,9638.17000000,9643.19000000,9635.45000000,9639.11000000,86.33991200,1582382399999,832203.66900167,1248,55.46305200,534601.18178408,0
2020-02-22 14:40:00,9638.60000000,9650.00000000,9637.32000000,9649.58000000,76.04585400,1582382699999,733600.42633602,1209,45.04407000,434519.85027881,0
2020-02-22 14:45:00,9649.58000000,9655.00000000,9646.89000000,9655.00000000,77.62515500,1582382999999,749096.24938388,1117,52.71198500,508688.84472893,0
